Prefix,Species,Full Name,DNA_URL,MITO_URL,GFF_URL,CDS_URL
Colhig2,Colletotrichum higginsianum,'Colletotrichum higginsianum IMI 349063',https://genome.jgi.doe.gov/portal/Colhig2/download/Colhig2_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Colhig2/download/Colhig2_GeneCatalog_20170214.gff3.gz,https://genome.jgi.doe.gov/portal/Colhig2/download/Colhig2_GeneCatalog_CDS_20170214.fasta.gz
Colin1,Colletotrichum incanum,'Colletotrichum incanum MAFF 238712',https://genome.jgi.doe.gov/portal/Colin1/download/Colin1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Colin1/download/Colin1_GeneCatalog_20180729.gff3.gz,https://genome.jgi.doe.gov/portal/Colin1/download/Colin1_GeneCatalog_CDS_20180729.fasta.gz
Collu1,Colletotrichum lupini,'Colletotrichum lupini CBS 109225 v1.0',https://genome.jgi.doe.gov/portal/Collu1/download/Collu1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Collu1/download/Collu1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Collu1/download/Collu1_GeneCatalog_20160428.gff3.gz,https://genome.jgi.doe.gov/portal/Collu1/download/Collu1_GeneCatalog_CDS_20160428.fasta.gz
Collup1,Colletotrichum lupini,'Colletotrichum lupini IMI 504893',https://genome.jgi.doe.gov/portal/Collup1/download/Collup1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Collup1/download/Collup1_GeneCatalog_20180803.gff3.gz,https://genome.jgi.doe.gov/portal/Collup1/download/Collup1_GeneCatalog_CDS_20180803.fasta.gz
Colme1,Colletotrichum melonis,'Colletotrichum melonis CBS 134730',https://genome.jgi.doe.gov/portal/Colme1/download/Colme1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Colme1/download/Colme1_GeneCatalog_20180731.gff3.gz,https://genome.jgi.doe.gov/portal/Colme1/download/Colme1_GeneCatalog_CDS_20180731.fasta.gz
Colna1,Colletotrichum navitas,'Colletotrichum navitas CBS125086 v1.0',https://genome.jgi.doe.gov/portal/Colna1/download/Colna1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Colna1/download/Colna1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Colna1/download/Colna1_GeneCatalog_20170406.gff3.gz,https://genome.jgi.doe.gov/portal/Colna1/download/Colna1_GeneCatalog_CDS_20170406.fasta.gz
Colny1,Colletotrichum nymphaeae,'Colletotrichum nymphaeae SA-01',https://genome.jgi.doe.gov/portal/Colny1/download/Colny1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Colny1/download/Colny1_GeneCatalog_20160329.gff3.gz,https://genome.jgi.doe.gov/portal/Colny1/download/Colny1_GeneCatalog_CDS_20160329.fasta.gz
Colorb1,Colletotrichum orbiculare,'Colletotrichum orbiculare 104-T',https://genome.jgi.doe.gov/portal/Colorb1/download/Colorb1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Colorb1/download/Colorb1_GeneCatalog_20180806.gff3.gz,https://genome.jgi.doe.gov/portal/Colorb1/download/Colorb1_GeneCatalog_CDS_20180806.fasta.gz
Color1,Colletotrichum orchidophilum,'Colletotrichum orchidophilum IMI 309357',https://genome.jgi.doe.gov/portal/Color1/download/Color1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Color1/download/Color1_GeneCatalog_20161026.gff3.gz,https://genome.jgi.doe.gov/portal/Color1/download/Color1_GeneCatalog_CDS_20161026.fasta.gz
Colpa1,Colletotrichum paranaense,'Colletotrichum paranaense IMI 384185',https://genome.jgi.doe.gov/portal/Colpa1/download/Colpa1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Colpa1/download/Colpa1_GeneCatalog_20180729.gff3.gz,https://genome.jgi.doe.gov/portal/Colpa1/download/Colpa1_GeneCatalog_CDS_20180729.fasta.gz
Colph1,Colletotrichum phormii,'Colletotrichum phormii CBS102054 v1.0',https://genome.jgi.doe.gov/portal/Colph1/download/Colph1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Colph1/download/Colph1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Colph1/download/Colph1_GeneCatalog_20160704.gff3.gz,https://genome.jgi.doe.gov/portal/Colph1/download/Colph1_GeneCatalog_CDS_20160704.fasta.gz
Colsa1,Colletotrichum salicis,'Colletotrichum salicis CBS607.94',https://genome.jgi.doe.gov/portal/Colsa1/download/Colsa1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Colsa1/download/Colsa1_GeneCatalog_20160329.gff3.gz,https://genome.jgi.doe.gov/portal/Colsa1/download/Colsa1_GeneCatalog_CDS_20160329.fasta.gz
Colsi1,Colletotrichum simmondsii,'Colletotrichum simmondsii CBS122122',https://genome.jgi.doe.gov/portal/Colsi1/download/Colsi1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Colsi1/download/Colsi1_GeneCatalog_20160329.gff3.gz,https://genome.jgi.doe.gov/portal/Colsi1/download/Colsi1_GeneCatalog_CDS_20160329.fasta.gz
Colso1,Colletotrichum somersetensis,'Colletotrichum somersetensis CBS 131599 v1.0',https://genome.jgi.doe.gov/portal/Colso1/download/Colso1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Colso1/download/Colso1_MitochondrionScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Colso1/download/Colso1_GeneCatalog_20170126.gff3.gz,https://genome.jgi.doe.gov/portal/Colso1/download/Colso1_GeneCatalog_CDS_20141229.fasta.gz
Colsp1,Colletotrichum sp.,'Colletotrichum sp. CBS 101611',https://genome.jgi.doe.gov/portal/Colsp1/download/Colsp1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Colsp1/download/Colsp1_GeneCatalog_20180729.gff3.gz,https://genome.jgi.doe.gov/portal/Colsp1/download/Colsp1_GeneCatalog_CDS_20180729.fasta.gz
Colsu1,Colletotrichum sublineola,'Colletotrichum sublineola CBS 131301 v1.0',https://genome.jgi.doe.gov/portal/Colsu1/download/Colsu1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Colsu1/download/Colsu1_MitochondrionScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Colsu1/download/Colsu1_GeneCatalog_20170126.gff3.gz,https://genome.jgi.doe.gov/portal/Colsu1/download/Colsu1_GeneCatalog_CDS_20150101.fasta.gz
Colta1,Colletotrichum tamarilloi,'Colletotrichum tamarilloi CBS 129955',https://genome.jgi.doe.gov/portal/Colta1/download/Colta1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Colta1/download/Colta1_GeneCatalog_20180729.gff3.gz,https://genome.jgi.doe.gov/portal/Colta1/download/Colta1_GeneCatalog_CDS_20180729.fasta.gz
Colto1,Colletotrichum tofieldiae,'Colletotrichum tofieldiae 0861',https://genome.jgi.doe.gov/portal/Colto1/download/Colto1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Colto1/download/Colto1_GeneCatalog_20170704.gff3.gz,https://genome.jgi.doe.gov/portal/Colto1/download/Colto1_GeneCatalog_CDS_20170704.fasta.gz
Coltof1,Colletotrichum tofieldiae,'Colletotrichum tofieldiae CBS 168.49',https://genome.jgi.doe.gov/portal/Coltof1/download/Coltof1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Coltof1/download/Coltof1_GeneCatalog_20180803.gff3.gz,https://genome.jgi.doe.gov/portal/Coltof1/download/Coltof1_GeneCatalog_CDS_20180803.fasta.gz
Colzo1,Colletotrichum zoysiae,'Colletotrichum zoysiae MAFF235873 v1.0',https://genome.jgi.doe.gov/portal/Colzo1/download/Colzo1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Colzo1/download/Colzo1_MitochondrionScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Colzo1/download/Colzo1_GeneCatalog_20170126.gff3.gz,https://genome.jgi.doe.gov/portal/Colzo1/download/Colzo1_GeneCatalog_CDS_20150103.fasta.gz
Conco1,Conidiobolus coronatus,'Conidiobolus coronatus NRRL28638 v1.0',https://genome.jgi.doe.gov/portal/Conco1/download/Conco1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Conco1/download/Conco1.filtered_proteins.FilteredModels1.gff3.gz,https://genome.jgi.doe.gov/portal/Conco1/download/Conco1_GeneCatalog_CDS_20120213.fasta.gz
Conth1,Conidiobolus thromboides,'Conidiobolus thromboides FSU 785 v1.0',https://genome.jgi.doe.gov/portal/Conth1/download/Conth1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Conth1/download/Conth1_FilteredModels1_deflines.gff3.gz,https://genome.jgi.doe.gov/portal/Conth1/download/Conth1_GeneCatalog_CDS_20141003.fasta.gz
Pilidi1,Coniella lustricola,'Coniella lustricola B22-T-1 v1.0',https://genome.jgi.doe.gov/portal/Pilidi1/download/Pilidi1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Pilidi1/download/Pilidi1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Pilidi1/download/Pilidi1_GeneCatalog_20160923.gff3.gz,https://genome.jgi.doe.gov/portal/Pilidi1/download/Pilidi1_GeneCatalog_CDS_20160923.fasta.gz
Conli1,Coniochaeta ligniaria,'Coniochaeta ligniaria CBS 111746',https://genome.jgi.doe.gov/portal/Conli1/download/Conli1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Conli1/download/Conli1.filtered_proteins.ExternalModels.gff3.gz,https://genome.jgi.doe.gov/portal/Conli1/download/Conli1_GeneCatalog_CDS_20130808.fasta.gz
Conlig1,Coniochaeta ligniaria,'Coniochaeta ligniaria NRRL 30616 v1.0',https://genome.jgi.doe.gov/portal/Conlig1/download/Conlig1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Conlig1/download/Conlig1.filtered_proteins.FilteredModels1.gff3.gz,https://genome.jgi.doe.gov/portal/Conlig1/download/Conlig1_GeneCatalog_CDS_20140604.fasta.gz
Conioc1,Coniochaeta sp.,'Coniochaeta sp. 2T2.1 v1.0',https://genome.jgi.doe.gov/portal/Conioc1/download/Conioc1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Conioc1/download/Conioc1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Conioc1/download/Conioc1_GeneCatalog_20180327.gff3.gz,https://genome.jgi.doe.gov/portal/Conioc1/download/Conioc1_GeneCatalog_CDS_20180327.fasta.gz
ConPMI546,Coniochaeta sp.,'Coniochaeta sp. PMI_546 v1.0',https://genome.jgi.doe.gov/portal/ConPMI546/download/ConPMI546_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/ConPMI546/download/ConPMI546_FilteredModels1_deflines.gff3.gz,https://genome.jgi.doe.gov/portal/ConPMI546/download/ConPMI546_GeneCatalog_CDS_20140720.fasta.gz
Conol1,Coniophora olivacea,'Coniophora olivacea MUCL 20566 v1.0',https://genome.jgi.doe.gov/portal/Conol1/download/Conol1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Conol1/download/Conol1_MitochondrionScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Conol1/download/Conol1_GeneCatalog_20151211.gff3.gz,https://genome.jgi.doe.gov/portal/Conol1/download/Conol1_GeneCatalog_CDS_20151211.fasta.gz
Conpu1,Coniophora puteana,'Coniophora puteana v1.0',https://genome.jgi.doe.gov/portal/Conpu1/download/Conpu1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Conpu1/download/Conpu1.filtered_proteins.FilteredModels1.gff3.gz,https://genome.jgi.doe.gov/portal/Conpu1/download/Conpu1_GeneCatalog_CDS_20101116.fasta.gz
Conap1,Coniosporium apollinis,'Coniosporium apollinis CBS 100218',https://genome.jgi.doe.gov/portal/Conap1/download/Conap1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Conap1/download/Conap1_GeneCatalog_20160826.gff3.gz,https://genome.jgi.doe.gov/portal/Conap1/download/Conap1_GeneCatalog_CDS_20160826.fasta.gz
Conapa1,Conocybe apala,'Conocybe apala SZMC-NL-8967 v1.0',https://genome.jgi.doe.gov/portal/Conapa1/download/Conapa1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Conapa1/download/Conapa1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Conapa1/download/Conapa1_primary_alleles_20181024.gff3.gz,https://genome.jgi.doe.gov/portal/Conapa1/download/Conapa1_GeneCatalog_CDS_20181024.fasta.gz
Copang1,Coprinellus angulatus,'Coprinellus angulatus DOB1924 v1.0',https://genome.jgi.doe.gov/portal/Copang1/download/Copang1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Copang1/download/Copang1_MitochondrionScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Copang1/download/Copang1_primary_alleles_20180426.gff3.gz,https://genome.jgi.doe.gov/portal/Copang1/download/Copang1_GeneCatalog_CDS_20180426.fasta.gz
Copmic2,Coprinellus micaceus,'Coprinellus micaceus FP101781 v2.0',https://genome.jgi.doe.gov/portal/Copmic2/download/Copmic2_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Copmic2/download/Copmic2_MitochondrialScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Copmic2/download/Copmic2_GeneCatalog_genes_20150909.gff.gz,https://genome.jgi.doe.gov/portal/Copmic2/download/Copmic2_GeneCatalog_CDS_20150909.fasta.gz
Coppel1,Coprinellus pellucidus,'Coprinellus pellucidus v1.0',https://genome.jgi.doe.gov/portal/Coppel1/download/Coppel1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Coppel1/download/Coppel1_MitochondrionScaffolds.fasta,https://genome.jgi.doe.gov/portal/Coppel1/download/Coppel1_GeneCatalog_20151130.gff3.gz,https://genome.jgi.doe.gov/portal/Coppel1/download/Coppel1_GeneCatalog_CDS_20151130.fasta.gz
Copci_AmutBmut1,Coprinopsis cinerea,'Coprinopsis cinerea AmutBmut pab1-1 v1.0',https://genome.jgi.doe.gov/portal/Copci_AmutBmut1/download/Copci_AmutBmut1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Copci_AmutBmut1/download/Copci_AmutBmut1.filtered_proteins.FilteredModels1.gff3.gz,https://genome.jgi.doe.gov/portal/Copci_AmutBmut1/download/Copci_AmutBmut1_GeneModels_FrozenGeneCatalog_20160912_cds.fasta.gz
Copci1,Coprinopsis cinerea,'Coprinopsis cinerea',https://genome.jgi.doe.gov/portal/Copci1/download/Coprinopsis_cinerea.unmasked.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Copci1/download/Copci1.filtered_proteins.BroadModels1.gff3.gz,https://genome.jgi.doe.gov/portal/Copci1/download/old_Coprinopsis_cinerea.cds.fasta.gz
Copmar1,Coprinopsis marcescibilis,'Coprinopsis marcescibilis CBS121175 v1.0',https://genome.jgi.doe.gov/portal/Copmar1/download/Copmar1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Copmar1/download/Copmar1_MitochondrialScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Copmar1/download/Copmar1_GeneCatalog_genes_20151019.gff.gz,https://genome.jgi.doe.gov/portal/Copmar1/download/Copmar1_GeneCatalog_CDS_20151019.fasta.gz
Copscl1,Coprinopsis sclerotiger,'Coprinopsis sclerotiger v1.0',https://genome.jgi.doe.gov/portal/Copscl1/download/Copscl1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Copscl1/download/Copscl1_MitochondrionScaffolds.fasta,https://genome.jgi.doe.gov/portal/Copscl1/download/Copscl1_GeneCatalog_20151130.gff3.gz,https://genome.jgi.doe.gov/portal/Copscl1/download/Copscl1_GeneCatalog_CDS_20151130.fasta.gz
Copph3,Coprinus phaeopunctatus,'Coprinus phaeopunctatus MPI-PUGE-AT-0042 v1.0',https://genome.jgi.doe.gov/portal/Copph3/download/Copph3_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Copph3/download/Copph3_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Copph3/download/Copph3_primary_alleles_20190117.gff3.gz,https://genome.jgi.doe.gov/portal/Copph3/download/Copph3_GeneCatalog_CDS_20190117.fasta.gz
Cormi1,Cordyceps militaris,'Cordyceps militaris CM01',https://genome.jgi.doe.gov/portal/Cormi1/download/Cormi1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Cormi1/download/Cormi1.filtered_proteins.ExternalModels.gff3.gz,https://genome.jgi.doe.gov/portal/Cormi1/download/Cormi1_GeneCatalog_CDS_20131203.fasta.gz
Corma2,Corollospora maritima,'Corollospora maritima CBS 119819 v2.0',https://genome.jgi.doe.gov/portal/Corma2/download/Corma2_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Corma2/download/Corma2_MitochondrialScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Corma2/download/Corma2_GeneCatalog_genes_20150506.gff.gz,https://genome.jgi.doe.gov/portal/Corma2/download/Corma2_GeneCatalog_CDS_20150506.fasta.gz
Corcam1,Cortinarius aff.,'Cortinarius aff. campbellae TAS5-PSC4363 v1.0',https://genome.jgi.doe.gov/portal/Corcam1/download/Corcam1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Corcam1/download/Corcam1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Corcam1/download/Corcam1_GeneCatalog_20181006.gff3.gz,https://genome.jgi.doe.gov/portal/Corcam1/download/Corcam1_GeneCatalog_CDS_20181006.fasta.gz
Coraus1,Cortinarius austrovenetus,'Cortinarius austrovenetus TL2843-KIS7R v1.0',https://genome.jgi.doe.gov/portal/Coraus1/download/Coraus1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Coraus1/download/Coraus1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Coraus1/download/Coraus1_GeneCatalog_20181214.gff3.gz,https://genome.jgi.doe.gov/portal/Coraus1/download/Coraus1_GeneCatalog_CDS_20181214.fasta.gz
Corgl3,Cortinarius glaucopus,'Cortinarius glaucopus AT 2004 276 v2.0',https://genome.jgi.doe.gov/portal/Corgl3/download/Corgl3_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Corgl3/download/Corgl3.filtered_proteins.FilteredModels7.gff3.gz,https://genome.jgi.doe.gov/portal/Corgl3/download/Corgl3_GeneCatalog_CDS_20130626.fasta.gz
Corca1,Corynespora cassiicola,'Corynespora cassiicola CCP v1.0',https://genome.jgi.doe.gov/portal/Corca1/download/Corca1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Corca1/download/Corca1_MitochondrionScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Corca1/download/Corca1.filtered_proteins.FilteredModels1.gff3.gz,https://genome.jgi.doe.gov/portal/Corca1/download/Corca1_GeneCatalog_CDS_20140615.fasta.gz
Crafun1,Crassisporium funariophilum,'Crassisporium funariophilum DOB1098 v1.0',https://genome.jgi.doe.gov/portal/Crafun1/download/Crafun1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Crafun1/download/Crafun1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Crafun1/download/Crafun1_GeneCatalog_20170607.gff3.gz,https://genome.jgi.doe.gov/portal/Crafun1/download/Crafun1_GeneCatalog_CDS_20170607.fasta.gz
Creces1,Crepidotus cesatii,'Crepidotus cesatii CBS 511.95 v1.0',https://genome.jgi.doe.gov/portal/Creces1/download/Creces1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Creces1/download/Creces1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Creces1/download/Creces1_GeneCatalog_20180507.gff3.gz,https://genome.jgi.doe.gov/portal/Creces1/download/Creces1_GeneCatalog_CDS_20180507.fasta.gz
Crevar1,Crepidotus variabilis,'Crepidotus variabilis CBS 506.95 v1.0',https://genome.jgi.doe.gov/portal/Crevar1/download/Crevar1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Crevar1/download/Crevar1_MitochondrialScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Crevar1/download/Crevar1_GeneCatalog_20151207.gff3.gz,https://genome.jgi.doe.gov/portal/Crevar1/download/Crevar1_GeneCatalog_CDS_20151207.fasta.gz
Crison1,Cristinia sonorae,'Cristinia sonorae KKN 215 v1.0',https://genome.jgi.doe.gov/portal/Crison1/download/Crison1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Crison1/download/Crison1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Crison1/download/Crison1_GeneCatalog_20180618.gff3.gz,https://genome.jgi.doe.gov/portal/Crison1/download/Crison1_GeneCatalog_CDS_20180618.fasta.gz
Croqu1,Cronartium quercuum,'Cronartium quercuum f. sp. fusiforme G11 v1.0',https://genome.jgi.doe.gov/portal/Croqu1/download/Croqu1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Croqu1/download/Croqu1.filtered_proteins.FilteredModels1.gff3.gz,https://genome.jgi.doe.gov/portal/Croqu1/download/Croqu1_GeneCatalog_CDS_20120612.fasta.gz
Crula1,Crucibulum laeve,'Crucibulum laeve CBS 166.37 v1.0',https://genome.jgi.doe.gov/portal/Crula1/download/Crula1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Crula1/download/Crula1_MitochondrionScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Crula1/download/Crula1_GeneCatalog_20151130.gff3.gz,https://genome.jgi.doe.gov/portal/Crula1/download/Crula1_GeneCatalog_CDS_20151130.fasta.gz
Crudry1,Crustoderma dryinum,'Crustoderma dryinum OMC1663 v1.0',https://genome.jgi.doe.gov/portal/Crudry1/download/Crudry1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Crudry1/download/Crudry1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Crudry1/download/Crudry1_primary_alleles_20181128.gff3.gz,https://genome.jgi.doe.gov/portal/Crudry1/download/Crudry1_GeneCatalog_CDS_20181128.fasta.gz
Crypa2,Cryphonectria parasitica,'Cryphonectria parasitica EP155 v2.0',https://genome.jgi.doe.gov/portal/Crypa2/download/Cryphonectria_parasiticav2.nuclearAssembly.unmasked.gz,https://genome.jgi.doe.gov/portal/Crypa2/download/Cparasitica.mitochondria.fasta.gz,https://genome.jgi.doe.gov/portal/Crypa2/download/Crypa2.filtered_proteins.FrozenGeneCatalog_20091214.gff3.gz,https://genome.jgi.doe.gov/portal/Crypa2/download/Cparasiticav2.GeneCatalog20091217.CDS.fasta.gz
Crycu1,Cryptococcus curvatus,'Cryptococcus curvatus ATCC 20509 v1.0',https://genome.jgi.doe.gov/portal/Crycu1/download/Crycu1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Crycu1/download/Crycu1_MitochondrionScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Crycu1/download/Crycu1_GeneCatalog_genes_20150820.gff.gz,https://genome.jgi.doe.gov/portal/Crycu1/download/Crycu1_GeneCatalog_CDS_20150820.fasta.gz
Cryne_JEC21_1,Cryptococcus neoformans,'Cryptococcus neoformans var neoformans JEC21',https://genome.jgi.doe.gov/portal/Cryne_JEC21_1/download/Cryne_JEC21_1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Cryne_JEC21_1/download/Cryne_JEC21_1.filtered_proteins.ExternalModels.gff3.gz,https://genome.jgi.doe.gov/portal/Cryne_JEC21_1/download/Cryne_JEC21_1_GeneCatalog_CDS_20120305.fasta.gz
